Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit,Profit_Margin,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Customer_Segment,Device_Type
ORD100542,2024-02-08,CUST11951,Pooja Gill,Male,21.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1039,Aashirvaad Atta 10kg,Grocery,Staples,1,605.78,9.8,546.2,533.43,12.77,2.34,upi,Delivered,7.0,4.1,Premium,Mobile App
ORD114763,2025-12-21,CUST11166,Aditya Khan,Male,41.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,3132.7,10.5,2802.81,2097.3,705.51,25.17,Credit Card,Delivered,2.0,4.9,Premium,Mobile App
ORD103657,2024-08-16,CUST12985,Suresh Patil,Male,18.0,18-25,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1001,Redmi Note 13 5G, Electronics,Smartphones,1,15327.41,10.4,13739.26,12875.91,-242.96,-1.77,Cash on Delivery,Cancelled,3.0,4.1,Premium,Mobile App
ORD109707,2025-05-30,CUST12493,Suresh Patil,Female,18.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1012,Allen Solly Formal Shirt,Fashion,Men's Clothing,3,1359.75,29.3,2885.36,2283.36,602.0,20.86,UPI,Delivered,3.0,4.1,Regular,Mobile App
ORD107130,2025-01-01,CUST12678,Sameer Menon,Female,28.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,2104.76,14.4,1801.92,1498.64,303.28,16.83,Credit Card,Delivered,2.0,4.7,Budget,Mobile App
ORD101684,2024-04-23,CUST12209,Sneha Nair,Male,35.0,26-35,,Tamil Nadu,South,13.0827,80.2707,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,15499.26,12.3,13590.72,10591.36,2999.36,22.07,UPI,Delivered,3.0,5.0,Budget,Mobile App
ORD100382,2024-01-28,CUST12935,Harsh Pandey,Male,61.0,60+,Bhubaneswar,Odisha,East,20.2961,85.8245,P1050,Adidas Track Pants,Sports,Sportswear,2,1359.15,23.7,2074.0,1850.04,223.96,10.8,UPI,Delivered,7.0,3.2,Budget,Mobile App
ORD109947,2025-06-13,CUST10515,Aditi Chauhan,Female,38.0,36-45,Bengaluru,karnataka,South,12.9716,77.5946,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,2,811.32,3.3,1568.76,1524.53,44.23,2.82,UPI,Delivered,3.0,4.7,Budget,Mobile App
ORD111344,2025-08-22,CUST12491,Ritu Gill,Male,31.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,2441.05,11.9,2150.85,1724.99,425.86,19.8,EMI,Delivered,2.0,5.0,Budget,Tablet
ORD104726,2024-10-04,CUST11406,Pooja Verma,Male,53.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1046,Maggi Noodles Pack of 12,Grocery,Packaged Food,3,207.92,10.0,561.11,538.72,22.39,3.99,Net Banking,Delivered,1.0,4.5,Premium,Desktop
ORD100512,2024-02-06,CUST11012,Anjali Das,Male,43.0,36-45,Patna,Bihar,East,25.5941,85.1376,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1556.92,13.7,1343.08,1071.39,271.69,20.23,Cash on Delivery,Delivered,9.0,,Premium,Desktop
ORD113518,2025-11-04,CUST11748,Harsh Banerjee,Female,29.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1018,Puma Running Shoes,Fashion,Footwear,1,4320.36,37.4,2702.63,2902.14,-375.49,-13.89,EMI,Returned,6.0,3.5,Regular,Mobile App
ORD103144,2024-07-19,CUST13598,Vikram Sheikh,Female,28.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,18304.74,11.8,16140.94,14292.34,1848.6,11.45,Debit Card,Delivered,4.0,4.2,Regular,Tablet
ORD104896,2024-10-08,CUST10229,Rahul Mishra,Female,29.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1062,IFB 6.5kg Front Load,Appliances,Washing Machines,1,39523.81,32.1,26834.13,30668.29,-3834.16,-14.29,Credit Card,Delivered,3.0,4.8,Premium,Desktop
ORD104878,2024-10-08,CUST13582,Sanjana Pillai,Male,33.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1048,Cockatoo Exercise Cycle,Sports,Fitness Equipment,1,12816.5,16.9,10649.32,10202.12,447.2,4.2,UPI,Delivered,4.0,4.7,Premium,Mobile App
ORD104775,2024-10-05,CUST12879,Kabir Banerjee,Male,37.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,1,9633.43,15.2,8171.05,7134.26,1036.79,12.69,UPI,Delivered,5.0,,Premium,Desktop
ORD109321,2025-05-12,CUST12452,Tanvi Yadav,Female,27.0,26-35,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1006,boAt Rockerz 450,Electronics,Headphones,1,1934.67,17.4,1598.65,1290.18,308.47,19.3,EMI,Delivered,6.0,4.5,Corporate,Mobile App
ORD112442,2025-10-04,CUST11341,Karan Iyer,Female,28.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1009,Noise ColorFit Pro 5,Electronics,Smart Watches,1,3381.64,24.2,2563.42,2175.54,387.88,15.13,UPI,Delivered,5.0,3.6,Budget,Desktop
ORD102926,2024-07-07,CUST10826,Suresh Sharma,Male,18.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1044,Haldiram Namkeen Combo,Grocery,Snacks,2,686.25,0.0,1372.5,1142.43,230.07,16.76,EMI,Delivered,2.0,4.6,Premium,Mobile App
ORD105058,2024-10-13,CUST11657,Harsh Rao,Female,36.0,36-45,Jaipur,Rajasthan,North,26.9124,75.7873,P1047,Kore Dumbbell Set 20kg,Sports,Fitness Equipment,1,2502.86,18.2,2047.45,1876.39,-11.53,-0.56,Cash on Delivery,Cancelled,5.0,4.0,Budget,Mobile App
ORD114339,2025-12-02,CUST13067,Harsh Kulkarni,Female,24.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1019,Titan Neo Analog Watch,Fashion,Watches,1,3990.8,24.0,3031.02,2344.2,-651.98,-21.51,Credit Card,Returned,1.0,4.8,Premium,Desktop
ORD104541,2024-09-26,CUST13099,Tanvi Gupta,Female,30.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1062,IFB 6.5kg Front Load,Appliances,Washing Machines,1,36265.79,23.8,27639.47,30102.58,-2463.11,-8.91,EMI,Delivered,3.0,4.4,Budget,Mobile App
ORD112631,2025-10-09,CUST10445,Aarav Verma,Male,43.0,36-45,Bengaluru,karnataka,South,12.9716,77.5946,P1037,Nykaa Eau de Parfum,Beauty,Fragrances,2,1559.31,9.3,2828.64,1622.12,1206.52,42.65,UPI,Delivered,3.0,5.0,Regular,Tablet
ORD100902,2024-03-05,CUST13363,Pranav Das,Female,27.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1015,W Printed Palazzo Set,Fashion,Women's Clothing,1,1925.81,19.6,1548.71,1075.64,-19.5,-1.26,EMI,Cancelled,3.0,3.7,Regular,Desktop
ORD114883,2025-12-26,CUST11735,Pooja Khan,Male,47.0,46-60,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1057,NCERT Class 12 Bundle,Books,Academic,1,1068.45,13.0,929.19,814.35,114.84,12.36,Debit Card,Delivered,2.0,,Premium,Mobile App
ORD114910,2025-12-27,CUST11343,Neha Shah,Female,34.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1017,Bata Formal Shoes,Fashion,Footwear,1,2493.73,19.2,2014.23,1553.46,460.77,22.88,UPI,Delivered,3.0,4.9,Regular,Mobile App
ORD105333,2024-10-22,CUST12348,Sunita Khan,Female,42.0,36-45,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1043,Bru Instant Coffee 200g,Grocery,Beverages,1,410.76,7.6,379.64,354.98,24.66,6.5,Credit Card,Delivered,6.0,4.1,Budget,Mobile App
ORD100460,2024-02-03,CUST10835,Pooja Yadav,Female,34.0,26-35,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1053,The White Tiger,Books,Fiction,1,338.42,0.0,338.42,252.74,85.68,25.32,Debit Card,Delivered,6.0,3.5,Regular,Mobile App
ORD104851,2024-10-07,CUST11645,Amit Reddy,Male,40.0,36-45,Nagpur,Maharashtra,West,21.1458,79.0882,P1017,Bata Formal Shoes,Fashion,Footwear,1,2228.36,22.5,1726.57,1327.76,398.81,23.1,Cash on Delivery,Delivered,8.0,4.6,Budget,Mobile App
ORD111318,2025-08-21,CUST11080,Farhan Chauhan,Female,21.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1059,Amar Chitra Katha Box Set,Books,Children's Books,2,959.22,3.0,1861.78,1311.45,-21.87,-1.17,UPI,Cancelled,4.0,3.8,Budget,Mobile Web
ORD107269,2025-01-09,CUST13330,Riya Rao,Female,18.0,18-25,Kochi,Kerala,South,9.9312,76.2673,P1050,Adidas Track Pants,Sports,Sportswear,1,2167.5,9.7,1956.91,1463.9,493.01,25.19,Credit Card,Delivered,3.0,4.3,Premium,Mobile App
ORD112443,2025-10-04,CUST11686,Tejas Gupta,Male,29.0,26-35,Bengaluru,karnataka,South,12.9716,77.5946,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,17418.46,4.0,16713.33,14182.44,2530.89,15.14,Net Banking,Delivered,4.0,4.8,Regular,Mobile App
ORD109592,2025-05-24,CUST11184,Ananya Reddy,Female,22.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1032,Cetaphil Moisturiser,Beauty,Skincare,1,684.52,22.7,529.37,388.36,141.01,26.64,Debit Card,Delivered,4.0,4.4,Budget,Desktop
ORD112309,2025-09-30,CUST12806,Pranav Gupta,Female,18.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1060,LG 260L Double Door Fridge,Appliances,Refrigerators,1,40281.29,23.5,30802.13,31586.09,-783.96,-2.55,EMI,Delivered,3.0,4.5,Premium,Desktop
ORD108693,2025-04-06,CUST13597,Aditi Sheikh,Male,37.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1018,Puma Running Shoes,Fashion,Footwear,3,3371.88,20.2,8067.55,6674.18,1393.37,17.27,Cash on Delivery,Delivered,3.0,4.8,Corporate,Tablet
ORD108456,2025-03-25,CUST11090,Sanjana Mehta,Female,28.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1011,Levi's Slim Fit Jeans,Fashion,Men's Clothing,1,2891.8,25.8,2146.47,1657.54,488.93,22.78,Credit Card,Delivered,5.0,4.2,Regular,Mobile App
ORD101512,2024-04-13,CUST10763,Tanvi Patil,Female,58.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,7213.28,14.7,6150.17,5252.01,898.16,14.6,UPI,Delivered,5.0,3.7,Budget,Mobile Web
ORD114599,2025-12-14,CUST11646,Kavya Mehta,Female,29.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1038,Fogg Body Spray,Beauty,Fragrances,2,413.13,15.3,700.08,455.25,244.83,34.97,Credit Card,Delivered,2.0,5.0,Regular,Mobile Web
ORD111177,2025-08-14,CUST10958,Kabir Banerjee,Female,22.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,2,812.58,16.4,1359.14,821.01,538.13,39.59,UPI,Delivered,4.0,5.0,Corporate,Mobile Web
ORD113509,2025-11-04,CUST12274,Riya Khan,Male,34.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1010,Apple Watch SE,Electronics,Smart Watches,1,37756.37,19.3,30461.06,33101.43,-4834.06,-15.87,EMI,Returned,4.0,2.7,Budget,Desktop
ORD107560,2025-01-28,CUST10085,Ananya Sharma,Male,38.0,36-45,Guwahati,Assam,Northeast,26.1445,91.7362,P1012,Allen Solly Formal Shirt,Fashion,Men's Clothing,1,1399.62,20.1,1118.09,799.49,318.6,28.5,UPI,Delivered,6.0,3.8,Regular,Desktop
ORD102563,2024-06-14,CUST13284,Rohan Deshmukh,Female,28.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1017,Bata Formal Shoes, Fashion ,Footwear,2,2464.67,4.8,4694.49,3036.0,1658.49,35.33,UPI,Delivered,3.0,4.3,Regular,Mobile App
ORD106846,2024-12-19,CUST11533,Sunita Chatterjee,Male,23.0,18-25,Nagpur,Maharashtra,West,21.1458,79.0882,P1044,Haldiram Namkeen Combo,Grocery,Snacks,2,445.17,11.7,786.21,743.62,42.59,5.42,Credit Card,Delivered,5.0,4.7,Regular,Mobile Web
ORD111645,2025-09-03,CUST11186,Vivaan Menon,Female,24.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1004,HP Pavilion 15,Electronics,Laptops,1,86248.75,19.7,69295.71,73991.61,-4695.9,-6.78,UPI,Shipped,4.0,4.3,Corporate,Mobile Web
ORD101464,2024-04-10,CUST12119,Gaurav Iyer,Male,45.0,36-45,Nagpur,Maharashtra,West,21.1458,79.0882,P1017,Bata Formal Shoes,Fashion,Footwear,3,1212.86,14.8,3098.65,2239.68,-358.71,-11.58,Cash on Delivery,Returned,3.0,3.9,Regular,Mobile Web
ORD110278,2025-07-01,CUST13461,Manish Mehta,Male,25.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1921.89,14.3,1647.34,1277.17,370.17,22.47,UPI,Delivered,3.0,4.7,Regular,Mobile Web
ORD110660,2025-07-19,CUST12768,Arjun Pandey,Male,39.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1019,Titan Neo Analog Watch,Fashion,Watches,3,5915.56,22.9,13688.58,10611.25,3077.33,22.48,Debit Card,Delivered,2.0,5.0,Premium,Mobile App
ORD101242,2024-03-26,CUST10623,Imran Bhat,Male,47.0,46-60,Guwahati,Assam,Northeast,26.1445,91.7362,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,9726.42,22.0,7588.09,6872.26,715.83,9.43,UPI,Delivered,8.0,3.3,Regular,Mobile Web
ORD114009,2025-11-20,CUST10056,Pranav Pillai,Male,24.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1045,MTR Ready to Eat Combo,Grocery,Packaged Food,3,436.59,14.6,1118.24,1078.41,39.83,3.56,Credit Card,Delivered,6.0,3.9,Regular,Mobile App
ORD100135,2024-01-10,CUST10750,Sneha Khan,Female,31.0,26-35,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,1,373.46,11.7,329.79,187.94,141.85,43.01,UPI,Delivered,5.0,4.5,Regular,Mobile App
ORD104598,2024-09-28,CUST12855,Shruti Naidu,Female,18.0,18-25,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1051,Decathlon Camping Tent,Sports,Outdoor Gear,1,6714.95,16.5,5606.85,4797.18,809.67,14.44,UPI,Delivered,5.0,4.0,Premium,Desktop
ORD112185,2025-09-24,CUST11235,Vivaan Rao,Male,26.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1010,Apple Watch SE,Electronics,Smart Watches,2,43748.75,9.2,79468.32,76411.32,3057.0,3.85,Credit Card,Delivered,3.0,4.9,Premium,Desktop
ORD111852,2025-09-12,CUST10161,Kabir Iyer,Female,37.0,36-45,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1052,SG Cricket Kit,Sports,Outdoor Gear,1,3361.52,25.3,2510.45,2406.01,-14.31,-0.57,Wallet,Cancelled,7.0,2.9,Budget,Desktop
ORD112887,2025-10-17,CUST13119,Farhan Verma,Female,43.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,3,1787.3,16.8,4461.38,3708.89,752.49,16.87,UPI,Delivered,5.0,4.8,Regular,Mobile App
ORD106162,2024-11-20,CUST13360,Amit Pandey,Female,55.0,46-60,Nagpur,Maharashtra,West,21.1458,79.0882,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,2,675.5,17.7,1111.76,675.27,436.49,39.26,EMI,Delivered,10.0,3.3,Budget,Desktop
ORD102346,2024-05-30,CUST10487,Sneha Shah,Male,25.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,25060.5,6.0,23559.46,20495.06,-3113.51,-13.22,cash on delivery,Returned,2.0,3.8,Premium,Mobile App
ORD110355,2025-07-04,CUST11769,Vivaan Iyer,Female,51.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,2632.5,22.0,2053.51,1759.55,293.96,14.32,Net Banking,Delivered,3.0,4.3,Premium,Mobile App
ORD111362,2025-08-23,CUST11131,Vivaan Bhat,Male,46.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1053,The White Tiger,Books,Fiction,1,340.19,1.7,334.55,242.3,92.25,27.57,UPI,Delivered,3.0,5.0,Regular,Mobile App
ORD102355,2024-05-30,CUST13277,Suresh Shah,Male,31.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1035,Lakme Absolute Lipstick,Beauty,Makeup,2,986.29,18.0,1617.96,994.77,623.19,38.52,Net Banking,Delivered,3.0,4.6,Regular,Mobile Web
ORD102435,2024-06-05,CUST10663,Ayesha Reddy,Male,18.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1058,Data Science Handbook,Books,Academic,3,1898.93,12.5,4982.43,4313.76,-1098.62,-22.05,Credit Card,Returned,2.0,3.6,Regular,Mobile App
ORD114496,2025-12-09,CUST12426,Harsh Yadav,Female,25.0,18-25,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1013,US Polo Assn Polo T-Shirt,Fashion,Men's Clothing,2,1085.7,16.9,1804.53,1197.8,606.73,33.62,Credit Card,Shipped,6.0,4.4,Premium,Tablet
ORD101740,2024-04-26,CUST11529,Farhan Nair,Female,37.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1014,Biba Anarkali Kurta,Fashion,Women's Clothing,1,3748.75,19.8,3005.31,2016.52,988.79,32.9,Cash on Delivery,Delivered,2.0,5.0,Premium,Mobile App
ORD114149,2025-11-24,CUST11322,Nikhil Mehta,Male,18.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1009,Noise ColorFit Pro 5,Electronics,Smart Watches,1,3393.14,26.9,2481.17,2222.17,259.0,10.44,Credit Card,Delivered,3.0,4.5,Premium,Desktop
ORD100267,2024-01-21,CUST12358,Vivaan Banerjee,Male,44.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,691.02,18.1,1131.65,751.24,380.41,33.62,Debit Card,Delivered,4.0,4.0,Premium,Mobile App
ORD107372,2025-01-15,CUST10686,Imran Chauhan,Male,28.0,26-35,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1008,Canon EOS 1500D,Electronics,Cameras,1,34732.5,13.2,30161.0,28049.64,-7576.18,-25.12,EMI,Returned,6.0,3.5,Premium,Mobile App
ORD114438,2025-12-07,CUST12365,Karan Mishra,Female,26.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1035,Lakme Absolute Lipstick,Beauty,Makeup,3,779.27,13.4,2024.32,1139.84,884.48,43.69,Credit Card,Delivered,3.0,5.0,Budget,Desktop
ORD106393,2024-11-29,CUST11465,Suresh Mishra,Female,30.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1008,Canon EOS 1500D,Electronics,Cameras,1,50896.25,14.3,43631.39,40614.15,3017.24,6.92,EMI,Delivered,6.0,3.8,Premium,Mobile App
ORD113780,2025-11-13,CUST10082,Kavya Kulkarni,Male,32.0,26-35,Chandigarh,Chandigarh,North,30.7333,76.7794,P1035,Lakme Absolute Lipstick,Beauty,Makeup,1,655.51,17.5,541.12,321.08,220.04,40.66,Debit Card,Delivered,5.0,4.7,Premium,Mobile Web
ORD105302,2024-10-21,CUST12401,Tanvi Das,Male,42.0,36-45,Chandigarh,Chandigarh,North,30.7333,76.7794,P1063,Whirlpool 7kg Top Load,Appliances,Washing Machines,1,20454.71,30.6,14191.12,16132.05,-1940.93,-13.68,Wallet,Delivered,8.0,,Premium,Mobile App
ORD102534,2024-06-12,CUST12285,Yash Rao,Male,32.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1055,India After Gandhi,Books,Non-Fiction,3,579.95,9.5,1574.03,1279.67,294.36,18.7,UPI,Shipped,4.0,4.9,Budget,Mobile Web
ORD111048,2025-08-07,CUST13031,Sneha Pillai,Female,34.0,26-35,Chandigarh,Chandigarh,North,30.7333,76.7794,P1016,Fabindia Cotton Saree,Fashion,Women's Clothing,3,1959.81,24.7,4425.25,3565.33,859.92,19.43,UPI,Delivered,3.0,5.0,Budget,Mobile App
ORD112537,2025-10-07,CUST10483,Gaurav Das,Female,26.0,26-35,Ludhiana,Punjab,North,30.901,75.8573,P1053,The White Tiger,Books,Fiction,1,257.71,12.3,226.14,186.45,39.69,17.55,UPI,Delivered,7.0,3.3,Regular,Mobile App
ORD112321,2025-09-30,CUST11724,Kabir Chatterjee,Male,49.0,46-60,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,18402.51,22.3,14304.59,15236.39,-931.8,-6.51,UPI,Delivered,6.0,3.8,Regular,Mobile App
ORD101539,2024-04-14,CUST10676,Aditya Joshi,Male,29.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1016,Fabindia Cotton Saree,Fashion,Women's Clothing,3,4218.55,12.7,11053.08,7668.97,3384.11,30.62,Debit Card,Delivered,1.0,5.0,Premium,Mobile App
ORD105084,2024-10-14,CUST13024,Karan Das,Male,46.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,2,1373.75,7.5,2541.73,2595.82,-54.09,-2.13,UPI,Delivered,5.0,4.0,Premium,Mobile App
ORD107174,2025-01-04,CUST13397,Ayesha Deshmukh,Female,54.0,46-60,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1042,Tata Tea Premium 1kg,Grocery,Beverages,3,456.97,0.3,1367.46,1165.32,202.14,14.78,UPI,Delivered,5.0,4.6,Budget,Mobile App
ORD100767,2024-02-25,CUST10105,Manish Pillai,Male,25.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1019,Titan Neo Analog Watch,Fashion,Watches,3,2970.2,19.3,7194.65,5261.73,1932.92,26.87,Debit Card,Delivered,5.0,3.7,Regular,Mobile Web
ORD111458,2025-08-27,CUST13536,Yash Pillai,Female,36.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1037,Nykaa Eau de Parfum,Beauty,Fragrances,5,1625.13,12.4,7116.58,4118.64,2997.94,42.13,upi,Delivered,3.0,5.0,Budget,Desktop
ORD113321,2025-10-29,CUST10597,Amit Yadav,Male,49.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,18150.7,39.8,10921.96,15298.58,-4376.62,-40.07,Net Banking,Delivered,3.0,4.0,Budget,Desktop
ORD111604,2025-09-01,CUST12993,Rahul Singh,Male,26.0,26-35,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1042,Tata Tea Premium 1kg,Grocery,Beverages,3,513.28,15.3,1304.24,1328.16,-23.92,-1.83,Cash on Delivery,Delivered,8.0,3.8,Regular,Mobile Web
ORD108340,2025-03-19,CUST11697,Sameer Reddy,Female,35.0,26-35,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1010,Apple Watch SE,Electronics,Smart Watches,1,32533.91,24.6,24536.74,28884.49,-4347.75,-17.72,Debit Card,Delivered,3.0,5.0,Premium,Mobile App
ORD110208,2025-06-28,CUST12445,Ananya Shah,Male,19.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,1920.23,16.3,1607.95,1183.17,424.78,26.42,UPI,Delivered,2.0,5.0,Premium,Desktop
ORD104169,2024-09-10,CUST10104,Anil Bhat,Female,30.0,26-35,Surat,Gujarat,West,21.1702,72.8311,P1044,Haldiram Namkeen Combo,Grocery,Snacks,2,325.6,14.7,555.4,522.76,32.64,5.88,Cash on Delivery,Delivered,4.0,4.5,Premium,Mobile Web
ORD113579,2025-11-06,CUST13038,Harsh Sharma,Female,38.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1032,Cetaphil Moisturiser,Beauty,Skincare,1,840.01,16.2,704.11,478.87,225.24,31.99,COD,Delivered,4.0,4.7,Regular,Desktop
ORD114974,2025-12-30,CUST10358,Harsh Pillai,Female,33.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1016,Fabindia Cotton Saree,Fashion,Women's Clothing,1,5307.67,19.3,4284.28,3187.78,1096.5,25.59,UPI,Delivered,3.0,4.8,Budget,Mobile App
ORD109897,2025-06-10,CUST13415,Sneha Verma,Male,27.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1003,OnePlus Nord CE4,Electronics,Smartphones,1,29201.16,6.0,27440.33,24841.76,2598.57,9.47,Debit Card,Delivered,3.0,4.3,Regular,Mobile Web
ORD100729,2024-02-23,CUST13200,Aditi Kaur,Male,,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1004,HP Pavilion 15,Electronics,Laptops,1,63374.39,24.1,48104.69,54833.31,-6728.62,-13.99,UPI,Delivered,2.0,5.0,Budget,Mobile App
ORD101171,2024-03-22,CUST11713,Tanvi Bhat,Male,24.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1022,Hidesign Leather Handbag,Fashion,Bags,1,5506.36,22.3,4277.51,3318.1,959.41,22.43,Credit Card,Delivered,4.0,3.7,Budget,Mobile Web
ORD112156,2025-09-23,CUST11802,Rahul Bose,Male,42.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,4,630.72,17.8,2074.63,1243.31,831.32,40.07,EMI,Delivered,4.0,4.6,Premium,Mobile App
ORD112795,2025-10-14,CUST13037,Deepak Bose,Male,38.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1047,Kore Dumbbell Set 20kg,Sports,Fitness Equipment,1,3962.84,33.5,2634.54,2831.52,-196.98,-7.48,UPI,Delivered,6.0,3.8,Regular,Mobile App
ORD108112,2025-03-06,CUST12354,Sneha Chatterjee,Male,27.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1014,Biba Anarkali Kurta,Fashion,Women's Clothing,3,2997.58,16.5,7510.53,4874.82,2635.71,35.09,Credit Card,Delivered,4.0,3.8,Budget,Mobile App
ORD114200,2025-11-26,CUST10533,Vikram Joshi,Male,36.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1039,Aashirvaad Atta 10kg,Grocery,Staples,2,630.57,10.2,1132.15,1128.45,3.7,0.33,UPI,Delivered,4.0,,Corporate,Mobile App
ORD108513,2025-03-27,CUST12407,Pooja Chatterjee,Female,20.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1039,Aashirvaad Atta 10kg,Grocery,Staples,4,811.25,0.0,3245.0,3018.69,226.31,6.97,UPI,Delivered,4.0,4.5,Premium,Mobile App
